Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,finance_relevant,unep_attributed,attributable_relevant_doc,sd,finance_policy_score,unep_attribution_score,instrument_type,action_stage,actor_type,evidence_level,finance_justification,unep_justification,evidence_phrases
Rwanda,2022-2026,https://globalabc.org/sites/default/files/2025-03/Global-Status-Report-2024_2025.pdf,2022,2026,2024,Global Status Report for Buildings and Construction 2024/25,UNEP project Rwanda eco-label standard developed policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,globalabc_org_Global_Status_Report_for_Buildings_and_Constructio.txt,False,False,False,,0,0,none,none,unclear,unclear,No evidence found due to document fetch error.,No evidence found due to document fetch error.,[]
Rwanda,2022-2026,https://greenfund.rw/sites/default/files/2024-04/Rwanda%20CIF%20NPC%20IP_DRAFT_Investment%20Plan.pdf,2022,2026,2024,Investment Plan - Draft,UNEP project Rwanda eco-label standard developed policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,greenfund_rw_Investment_Plan_Draft.txt,False,False,False,,0,0,none,none,unclear,unclear,No evidence found,No evidence found,[]
Rwanda,2022-2026,https://livestockdata.org/DigitalServices,2022,2026,2024,Digital Services for Livestock Methane in LMICs,UNEP project Rwanda eco-label standard developed policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,livestockdata_org_Digital_Services_for_Livestock_Methane_in_LMICs.txt,False,False,False,,0,0,none,none,unclear,unclear,No relevant information found,No UNEP attribution found,[]
Rwanda,2022-2026,https://mptf.undp.org/sites/default/files/documents/2025-04/page_bilateral_narrative_report_2024_unep_incl._page_sec_final.pdf,2022,2026,2024,UNEP (Bilateral Report) Partnership for Action on Green ...,UNEP Finance Initiative supported Rwanda green economy policy updated policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,mptf_undp_org_UNEP_Bilateral_Report_Partnership_for_Action_on_Gr.txt,False,False,False,,0,0,none,none,none,none,The document does not contain explicit evidence related to Rwanda for the time window 2022-2026.,"The document does not explicitly link UNEP or UNEP-supported work to enabling, supporting, developing, adopting, revising, implementing, or taking action on any policy instrument or standard in Rwanda for the time window 2022-2026.",[]
Rwanda,2022-2026,https://pmc.ncbi.nlm.nih.gov/articles/PMC11814738/,2022,2026,2024,Mixed-method analysis of published national one health ...,UNEP project Rwanda eco-label standard developed policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,pmc_ncbi_nlm_nih_gov_Mixed_method_analysis_of_published_national_one_he.txt,False,False,False,,0,0,none,none,unclear,unclear,"The document does not contain any relevant information about sustainable finance, green economy, or circular economy policies or standards for Rwanda in 2022-2026.",There is no mention of UNEP or UNEP-supported work in the document.,[]
Rwanda,2022-2026,https://public.unpri.org/download?ac=22189,2022,2026,2024,ZERO POLICY MATTERS - PRI,UNEP Finance Initiative supported Rwanda green economy policy updated policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,public_unpri_org_ZERO_POLICY_MATTERS_PRI.txt,False,False,False,,0,0,none,none,none,none,"The document does not contain explicit evidence related to sustainable consumption and production, circular economy or circularity, green economy or green growth, sustainable public procurement, resource efficiency or life-cycle approaches, or sustainable finance instruments in Rwanda during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and the adoption, development, revision, implementation, or action on policy instruments or standards in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://pure.mpg.de/rest/items/item_3584399_1/component/file_3584402/content,2022,2026,2024,Sustainable Finance in Africa: A Comparative Overview,UNEP Finance Initiative supported Rwanda green economy policy updated policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,pure_mpg_de_Sustainable_Finance_in_Africa_A_Comparative_Overvi.txt,False,False,False,,0,0,none,none,unclear,unclear,No evidence found due to document fetch error.,No evidence found due to document fetch error.,[]
Rwanda,2022-2026,https://scholarship.law.columbia.edu/cgi/viewcontent.cgi?article=1050&context=sustainable_investment,2022,2026,2024,Taking the Lead on Climate Action and Sustainable ...,UNEP Finance Initiative supported Rwanda green economy policy updated policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,scholarship_law_columbia_edu_Taking_the_Lead_on_Climate_Action_and_Sustainable_.txt,False,False,False,,0,0,none,none,unclear,unclear,No relevant information found due to fetch error.,No UNEP attribution possible due to lack of relevant information.,[]
Rwanda,2022-2026,https://shridathramphalcentre.com/wp-content/uploads/2023/08/SRC-Policy-Brief-6.3.pdf,2022,2026,2024,Transition to a Circular Economy: Examples from Africa ...,UNEP project Rwanda eco-label standard developed policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,shridathramphalcentre_com_Transition_to_a_Circular_Economy_Examples_from_Afr.txt,False,False,False,,0,0,none,none,none,global,"The document does not provide explicit evidence of policy instruments or standards adopted or taken action on by a government, public-sector institution, or private-sector institution in Rwanda during 2022-2026 related to sustainable consumption and production, circular economy, or green economy approaches.","The document does not explicitly link UNEP or UNEP-supported work to enabling, supporting, developing, adopting, revising, implementing, or taking action on policy instruments or standards related to sustainable consumption and production, circular economy, or green economy approaches in Rwanda during 2022-2026.","[""No specific evidence found for Rwanda during 2022-2026.""]"
Rwanda,2022-2026,https://thedocs.worldbank.org/en/doc/8dccee9af27ee9024d6b13251016de8b-0050062025/original/Radhika-Khosla-Climate-adaptation-cooling.pdf,2022,2026,2024,The Role of Cooling Standards in Climate Adaptation to ...,UNEP project Rwanda eco-label standard developed policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,thedocs_worldbank_org_The_Role_of_Cooling_Standards_in_Climate_Adaptatio.txt,False,False,False,,0,0,none,none,none,none,"The document does not contain explicit evidence related to sustainable consumption and production, circular economy, green economy, sustainable public procurement, resource efficiency, life-cycle approaches, sustainable finance, or green finance instruments in Rwanda during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and the adoption, development, revision, implementation, or action on policy instruments or standards in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://unctad.org/system/files/official-document/ldc2023_ch4_en.pdf,2022,2026,2024,CHAPTER 4: The role of central banks in supporting green ...,UNEP Finance Initiative supported Rwanda green economy policy updated policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,unctad_org_CHAPTER_4_The_role_of_central_banks_in_supporting_.txt,False,False,False,,0,0,none,none,none,none,"The document does not contain explicit evidence related to sustainable consumption and production, circular economy or circularity, green economy or green growth, sustainable public procurement, resource efficiency or life-cycle approaches, sustainable finance or green finance instruments, or standards or policy instruments that accelerate SCP/circularity/green economy approaches in Rwanda during 2022-2026.","There is no explicit link between UNEP or UNEP-supported work and the adoption, development, revision, implementation, or action on policy instruments or standards related to SCP, circularity, or green economy approaches in Rwanda during 2022-2026.",[]
