Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,chemicals_relevant,unep_attributed,attributable_relevant_doc,sd,policy_regulation_score,unep_attribution_score,instrument_type,action_stage,evidence_level,sector,chemicals_justification,unep_justification,evidence_phrases
Kenya,2022-2026,https://www.kirdi.go.ke/sites/default/files/2024-08/GECKO%20Policy%20Brief%20.pdf,2022,2026,2024,framework to help accelerate kenyan business transition to,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_kirdi_go_ke_framework_to_help_accelerate_kenyan_business_trans.txt,True,False,False,,80.0,0.0,circular economy policy / strategy / action plan,developing / developed,national,cross-sectoral,"The document outlines a framework to help accelerate Kenyan business transition to green and circular business practices. It elaborates on policy recommendations for a national Circular Economy Strategy and Action Plan, sustainable product policies, a supportive regulatory framework, tax benefits for green and circular businesses, and more.","There is no explicit mention of UNEP supporting the development, adoption, revision, or implementation of the policy, law, regulation, strategy, action plan, or official framework in Kenya during 2022-2026.","[""Develop a national Circular Economy Strategy and Action Plan"", ""Develop sustainable product policies and stimulate the application of circular design"", ""Create a supportive regulatory framework for sustainable businesses"", ""Tax benefits for green and circular businesses"", ""Promote and enable national partnerships aimed at supporting green and circular business development""]"
Kenya,2022-2026,https://www.lidsen.com/journals/rpm/rpm-07-03-011,2022,2026,2024,An Overview of Circular Economy Approaches for Plastics,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_lidsen_com_An_Overview_of_Circular_Economy_Approaches_for_Pla.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Kenya during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Kenya during 2022-2026.",[]
Kenya,2022-2026,https://www.linkedin.com/pulse/towards-plastic-pollution-free-planet-nature-kenya-the-eanhs,2022,2026,2024,Towards a plastic pollution free planet,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_linkedin_com_Towards_a_plastic_pollution_free_planet.txt,False,False,False,,0.0,0.0,none,none,global,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Kenya during 2022-2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Kenya during 2022-2026.,[]
Kenya,2022-2026,https://www.mazingirasafi.com/kenyas-priorities-in-upcoming-global-plastics-pollution-agreement/,2022,2026,2024,Kenya's priorities in upcoming Global Plastics Pollution ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_mazingirasafi_com_Kenya_s_priorities_in_upcoming_Global_Plastics_Pol.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"No evidence found related to chemicals, waste, circularity, or pollution policies in Kenya for 2022-2026.",No explicit link to UNEP found in the provided text.,[]
Kenya,2022-2026,https://www.mdpi.com/2071-1050/14/1/480,2022,2026,2024,Solid Waste Management in the Context of a Circular ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_mdpi_com_Solid_Waste_Management_in_the_Context_of_a_Circula.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Kenya during 2022–2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Kenya during 2022–2026.,[]
Kenya,2022-2026,https://www.mdpi.com/2073-4441/17/10/1547,2022,2026,2024,International Legal Systems in Tackling the Marine Plastic ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_mdpi_com_International_Legal_Systems_in_Tackling_the_Marine.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Kenya during 2022–2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in the document for Kenya during 2022–2026.,[]
Kenya,2022-2026,https://www.oecd.org/en/publications/regional-plastics-outlook-for-southeast-and-east-asia_5a8ff43c-en/full-report/the-landscape-of-current-policies-to-tackle-plastic-pollution_408249bf.html,2022,2026,2024,Regional Plastics Outlook for Southeast and East Asia,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_oecd_org_Regional_Plastics_Outlook_for_Southeast_and_East_A.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Kenya during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Kenya during 2022-2026.",[]
Kenya,2022-2026,https://www.oneplanetnetwork.org/sites/default/files/2023-01/INT_UNEP_382_Plastic%20Pollution_12Jan2023_WEB.pdf,2022,2026,2024,Solutions from the One Planet network to curb plastic ...,UNEP facilitated Kenya single-use plastics regulation adopting policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_oneplanetnetwork_org_Solutions_from_the_One_Planet_network_to_curb_plas.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No relevant information found for Kenya in 2022-2026 regarding circular economy, chemicals management, waste management, or pollution prevention and control.","No explicit link to UNEP found in the context of Kenya's policies, laws, or regulations for circular economy, chemicals management, waste management, or pollution prevention and control in 2022-2026.",[]
Kenya,2022-2026,https://www.researchgate.net/publication/370825570_Turning_off_the_Tap_How_the_world_can_end_plastic_pollution_and_create_a_circular_economy,2022,2026,2024,(PDF) Turning off the Tap: How the world can end plastic ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_researchgate_net__PDF_Turning_off_the_Tap_How_the_world_can_end_pla.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to Kenya in 2022-2026 about policies, laws, regulations, strategies, or action plans for circular economy, chemicals management, waste management, pollution prevention/control, or implementation/revision of such instruments in key sectors.","There is no explicit link between UNEP and any policy, law, regulation, strategy, or framework in Kenya during 2022-2026.",[]
Kenya,2022-2026,https://www.sciencedirect.com/science/article/pii/S2773167724000189,2022,2026,2024,From science-policy interface to science-policy panel: The ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_sciencedirect_com_From_science_policy_interface_to_science_policy_pa.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain any information related to Kenya or the time window 2022-2026, nor does it discuss circular economy, chemicals management, waste management, or pollution prevention and control.","There is no mention of UNEP or any connection to the policies, laws, or regulations in Kenya during 2022-2026.",[]
Kenya,2022-2026,https://www.undp.org/sites/g/files/zskgke326/files/2022-03/UNDP-GEF-Transitioning-to-a-Circular-Economy-Through-Chemical-and-Waste-Management.pdf,2022,2026,2024,TRANSITIONING TO A CIRCULAR ECONOMY THROUGH ...,UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_undp_org_TRANSITIONING_TO_A_CIRCULAR_ECONOMY_THROUGH_.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Kenya during 2022-2026.","There is no explicit link between UNEP and the development/adoption/revision/implementation of any policy, law, regulation, strategy, or framework in Kenya during 2022-2026.","[""This publication describes UNDP’s interventions in chemicals and waste management and highlights priority supply chains in our efforts to achieve circularity.""]"
Kenya,2022-2026,https://www.unep.org/annualreport/2022,2022,2026,2024,"UNEP, annual report, 2022",UNEP supported Kenya circular economy action plan endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_unep_org_UNEP_annual_report_2022.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found,No evidence found,[]
