Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,climate_relevant,unep_attributed,attributable_relevant_doc,sd,climate_policy_score,unep_attribution_score,instrument_type,action_stage,evidence_level,climate_justification,unep_justification,evidence_phrases
Lebanon,2018-2022,https://transparency-partnership.net/system/files/document/UNEP%20DTUP%202018_%20Institutional%20Capacities%20For%20NDC%20Implementation.pdf,2018,2022,2020,INSTITUTIONAL CAPACITIES FOR NDC IMPLEMENTATION,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,transparency-partnership_net_INSTITUTIONAL_CAPACITIES_FOR_NDC_IMPLEMENTATION.txt,False,False,False,,0.0,0.0,none,none,unclear,No evidence found due to fetch error.,No evidence found due to fetch error.,[]
Lebanon,2018-2022,https://unepccc.org/wp-content/uploads/2021/01/adaptation-gap-report-2020.pdf,2018,2022,2020,Adaptation Gap Report 2020,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unepccc_org_Adaptation_Gap_Report_2020.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://unesdoc.unesco.org/ark:/48223/pf0000145405,2018,2022,2020,Water: a shared responsibility; the United Nations world ...,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unesdoc_unesco_org_Water_a_shared_responsibility_the_United_Nations_w.txt,False,False,False,,0.0,0.0,none,none,unclear,The document is not related to climate change policies or strategies in Lebanon for the period 2018-2022.,There is no mention of UNEP or any climate-related activities in the provided document.,[]
Lebanon,2018-2022,https://unesdoc.unesco.org/ark:/48223/pf0000230171,2018,2022,2020,Shaping the future we want: UN Decade of Education for ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unesdoc_unesco_org_Shaping_the_future_we_want_UN_Decade_of_Education_.txt,False,False,False,,0.0,0.0,none,none,unclear,"The document is not about Lebanon and does not discuss climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks.",There is no explicit link to UNEP in the provided document.,[]
Lebanon,2018-2022,https://unesdoc.unesco.org/ark:/48223/pf0000247444,2018,2022,2020,Education for Sustainable Development Goals: learning ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unesdoc_unesco_org_Education_for_Sustainable_Development_Goals_learni.txt,False,False,False,,0.0,0.0,none,none,unclear,"The document is not related to climate policy or Lebanon, and does not contain any relevant information.",There is no mention of UNEP or any climate-related activities in the document.,[]
Lebanon,2018-2022,https://unfccc.int/sites/default/files/resource/Lebanon%20BUR4%202021.pdf,2018,2022,2020,Lebanon BUR4 2021.pdf,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unfccc_int_Lebanon_BUR4_2021_pdf.txt,True,False,False,,81.0,0.0,Nationally Determined Contribution (NDC),adopted,national,"The document mentions Lebanon's Nationally Determined Contribution (NDC) and its update in 2021, which indicates the country's efforts to address climate change. The NDC committee, chaired by the Ministry of Environment, is responsible for following up on the implementation of all NDC elements.",There is no explicit mention of UNEP's involvement in supporting or enabling the adoption or implementation of Lebanon's climate policies or strategies.,"[""Lebanon submitted its first NDC in 2015 and the updated version in 2021."", ""The NDC committee, chaired by the MoE, includes nominated representatives from various ministries and institutions."", ""The main role of the NDC committee is to follow-up the implementation of all NDC elements.""]"
Lebanon,2018-2022,https://unhabitat.org/sites/default/files/2022/03/nup-transport_guide-web.pdf,2018,2022,2020,GUIDE FOR MAINSTREAMING TRANSPORT & MOBILITY ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unhabitat_org_GUIDE_FOR_MAINSTREAMING_TRANSPORT_MOBILITY_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Lebanon in 2018-2022.","There is no explicit link between UNEP and any climate change mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework in Lebanon in 2018-2022.",[]
Lebanon,2018-2022,https://unhabitat.org/sites/default/files/2022/05/2021_annual_report.pdf,2018,2022,2020,Annual Report - 2021,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unhabitat_org_Annual_Report_2021.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Lebanon's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the period 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Lebanon for the period 2018-2022.,[]
Lebanon,2018-2022,https://unsdg.un.org/sites/default/files/2020-08/Integrating-DRR-CCA-in-CFs-web.pdf,2018,2022,2020,Disaster Risk Reduction and Climate Change Adaptation ...,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,unsdg_un_org_Disaster_Risk_Reduction_and_Climate_Change_Adaptat.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Lebanon's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for the period 2018-2022.",There is no explicit link between UNEP and any climate policy or legal framework outcome in Lebanon during 2018-2022.,"[""This document does not discuss Lebanon's climate policies or UNEP's involvement in Lebanon.""]"
Lebanon,2018-2022,https://wwfint.awsassets.panda.org/downloads/wwf_uk_ndcs_a_force_for_nature_3rd_edition.pdf,2018,2022,2020,NDCs – A FORCE FOR NATURE?,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,wwfint_awsassets_panda_org_NDCs_A_FORCE_FOR_NATURE_.txt,True,False,False,,81.0,0.0,Nationally Determined Contribution (NDC),adopted,national,"The document mentions Lebanon's National Strategy for Forest Fire Management, which indicates a commitment to managing forest fires, a crucial aspect of climate change mitigation and adaptation. However, there is no explicit mention of UNEP's involvement in this strategy.",There is no explicit mention of UNEP supporting or being involved in Lebanon's climate policies or strategies within the provided document.,"[""The document does not explicitly mention Lebanon's climate policies or UNEP's involvement.""]"
Lebanon,2018-2022,https://www.afi-global.org/wp-content/uploads/2024/10/Towards-Inclusive-Financial-Services-Financial-Capability-and-Financial-Health-for-All-A-Policy-Framework-for-the-Financial-Inclusion-of-Forcibly-Displaced-Persons.pdf,2018,2022,2020,"TOWARDS INCLUSIVE FINANCIAL SERVICES, ...",in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_afi-global_org_TOWARDS_INCLUSIVE_FINANCIAL_SERVICES_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Lebanon during 2018-2022.","There is no explicit link between UNEP and any climate change mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework in Lebanon during 2018-2022.",[]
Lebanon,2018-2022,https://www.aub.edu.lb/ifi/Pages/climate-change-and-environment.aspx,2018,2022,2020,Climate Change and Environment,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_aub_edu_lb_Climate_Change_and_Environment.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://www.bundesregierung.de/resource/blob/974430/1940716/1c63c8739d10011eb116fda1aecb61ca/german-sustainable-development-strategy-en-data.pdf,2018,2022,2020,German Sustainable Development Strategy,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_bundesregierung_de_German_Sustainable_Development_Strategy.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://www.climateworks.org/wp-content/uploads/2019/09/Green-Public-Procurement-Final-28Aug2019.pdf,2018,2022,2020,THE ROLE OF GREEN PUBLIC PROCUREMENT,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_climateworks_org_THE_ROLE_OF_GREEN_PUBLIC_PROCUREMENT.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://www.ebrd.com/content/dam/ebrd_dxp/assets/pdfs/green-economy-transition/ebrds-green-economy-transition-approach/Green-Economy-Transition-Approach-2021-2025.pdf,2018,2022,2020,GREEN ECONOMY TRANSITION APPROACH 2021-2025,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_ebrd_com_GREEN_ECONOMY_TRANSITION_APPROACH_2021_2025.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Lebanon's climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks adopted during 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Lebanon during 2018-2022.,[]
Lebanon,2018-2022,https://www.ebrd.com/content/dam/ebrd_dxp/assets/pdfs/green/knowledge-hub/Implications%20for%20NDC%20accounting%20and%20transparency.pdf,2018,2022,2020,implications for NDC accounting and transparency,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_ebrd_com_implications_for_NDC_accounting_and_transparency.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://www.elibrary.imf.org/view/journals/001/2019/185/article-A001-en.xml,2018,2022,2020,Macroeconomic and Financial Policies for Climate Change ...,UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_elibrary_imf_org_Macroeconomic_and_Financial_Policies_for_Climate_C.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not provide explicit evidence related to Lebanon's climate change mitigation, adaptation, or disaster risk reduction strategy for the period 2018-2022.","There is no explicit link between UNEP and climate change mitigation, adaptation, or disaster risk reduction strategy in Lebanon for the period 2018-2022.",[]
Lebanon,2018-2022,https://www.elibrary.imf.org/view/journals/001/2021/217/article-A001-en.xml,2018,2022,2020,Climate Change in South Asia: Further Need for Mitigation ...,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_elibrary_imf_org_Climate_Change_in_South_Asia_Further_Need_for_Miti.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://www.facebook.com/IUCNROWA/posts/iucns-regional-office-for-west-asia-in-collaboration-with-the-ministry-of-enviro/1637947296389198/,2018,2022,2020,IUCN Regional Office for West Asia,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_facebook_com_IUCN_Regional_Office_for_West_Asia.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://www.facebook.com/aub.ifi/posts/nadim-farjalla-director-of-climate-change-and-the-environment-program-at-ifi-wil/4141885585843778/,2018,2022,2020,"Nadim Farjalla, Director of Climate Change ...",UNEP assisted Lebanon climate change regulation revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_facebook_com_Nadim_Farjalla_Director_of_Climate_Change_.txt,False,False,False,,0.0,0.0,none,none,unclear,"The document does not contain explicit evidence related to climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Lebanon in 2018-2022.",There is no explicit link between UNEP and any climate policy or strategy in Lebanon during 2018-2022.,[]
Lebanon,2018-2022,https://www.gwp.org/globalassets/global/about-gwp/publications/gender_sdg_study_forinput.pdf,2018,2022,2020,For Input,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_gwp_org_For_Input.txt,False,False,False,,0.0,0.0,none,none,unclear,The document does not contain any information related to Lebanon or climate policies from 2018-2022.,The document does not mention UNEP or any connection to climate policies in Lebanon.,[]
Lebanon,2018-2022,https://www.ibanet.org/document?id=Climate-Change-Adaptation-Report-2021,2018,2022,2020,Legal Aspects of Climate Change Adaptation,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_ibanet_org_Legal_Aspects_of_Climate_Change_Adaptation.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Lebanon,2018-2022,https://www.iddri.org/sites/default/files/PDF/Publications/Hors%20catalogue%20Iddri/20190620_BLUE%20TOURISM%20STUDY_EN.pdf,2018,2022,2020,Sustainable Blue Tourism,in partnership with UNEP Lebanon adaptation policy launched policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_iddri_org_Sustainable_Blue_Tourism.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
